1st Auto & Casualty   J1585   Professional Claims 837P
Ameriben Solutions, Inc.   75137   Institutional Claims 837I
Ameriben Solutions, Inc.   75137   Remits 835
Ameriben Solutions, Inc.   75137   Professional Claims 837P
Ameriben Solutions, Inc.   AMERIBEN   Eligibility 270 / 271
America First    J1427   Professional Claims 837P
America's Choice Healthplan   20029   Institutional Claims 837I
America's Choice Healthplan   20029   Remits 835
America's Choice Healthplan   20029   Professional Claims 837P
America's Health Choice   20029   Professional Claims 837P
America's Health Choice   20029   Institutional Claims 837I
America's Health Choice   20029   Remits 835
America's PPO/America's TPA   41178   Institutional Claims 837I
American Administrative Group   75240   Professional Claims 837P
American Administrative Group   75240   Institutional Claims 837I
American Airlines   J2000   Professional Claims 837P
American Behavioral   63103   Professional Claims 837P
American Behavioral   63103   Institutional Claims 837I
American Claims Management (ACM)   J1236   Professional Claims 837P
American Coin Merchandising, Inc.   J1026   Professional Claims 837P
American Cyanamid    J1027   Professional Claims 837P
American Family Health Providers   CAPMN   Professional Claims 837P
American Family Health Providers   CAPMN   Institutional Claims 837I
American Family Health Providers   CAPMN   Remits 835
American Family Insurance   AMFAMI   Eligibility 270 / 271
American Family Insurance   TH095   Professional Claims 837P
American Family Mutual Insurance Co   C1055   Professional Claims 837P
American Family Mutual Insurance Co   J2134   Professional Claims 837P
American Family PPO Policies   56071   Professional Claims 837P
American Family PPO Policies   56071   Institutional Claims 837I
American General Life & Accident   AMGEN   Eligibility 270 / 271
American Health Advantage of FL	   31150   Professional Claims 837P
American Health Advantage of FL	   31150   Institutional Claims 837I
American Health Advantage of LA   RP088   Institutional Claims 837I
American Health Advantage of LA   RP088   Professional Claims 837P
American Health Advantage of MS   31135   Institutional Claims 837I
American Health Advantage of MS   31135   Professional Claims 837P
American Health Advantage of PA   PA901   Institutional Claims 837I
American Health Advantage of PA   PA901   Professional Claims 837P
American Health Advantage of TN   31130   Professional Claims 837P
American Health Advantage of TN   31130   Institutional Claims 837I
American Health Advantage of TX	   31155   Professional Claims 837P
American Health Advantage of TX	   31155   Institutional Claims 837I
American Health Advantage of UT	   31145   Professional Claims 837P
American Health Advantage of UT	   31145   Institutional Claims 837I
American Healthcare Alliance   01066   Professional Claims 837P
American Home Craft   J1250   Professional Claims 837P
American Income Life Insurance Company   AM-INCOME-LIFE   Eligibility 270 / 271
American Insurance Administrators   AM-INS-ADMIN   Eligibility 270 / 271
American Insurance Company of Texas   81949   Professional Claims 837P
American Insurance Company of Texas   81949   Institutional Claims 837I
American Liberty Insurance Company   41556   Professional Claims 837P
American Life Care   72099   Professional Claims 837P
American Medical Security   CX001   Dental Claims 837D
AMERICAN MEDICAL SECURITY (AMS)                                            81400   Eligibility 270 / 271
American National   J2295   Professional Claims 837P
American National Insurance Co Medicare Supplement   S4048   Remits 835
American National Insurance Co.   74048   Professional Claims 837P
American National Insurance Co.   74048   Institutional Claims 837I
American National Insurance Co.   74048   Remits 835
American National Insurance Co.   AM-NATIONAL   Eligibility 270 / 271
American National Life Insurance Co of Texas Medicare Supplement   10596   Remits 835
American National Life Insurance Company of Texas   AM-NATLIFE-TX   Eligibility 270 / 271
American Network Insurance   AMNETINS   Eligibility 270 / 271
American Plan Administrators   95606   Professional Claims 837P
American Plan Administrators   95606   Institutional Claims 837I
American Postal Workers Union (APWU)   39026   Professional Claims 837P
American Postal Workers Union (APWU)   39026   Remits 835
American Postal Workers Union (APWU)   39026   Institutional Claims 837I
American Postal Workers Union (APWU)   44444   Professional Claims 837P
American Postal Workers Union (APWU)   44444   Remits 835
American Postal Workers Union (APWU)   APWU   Eligibility 270 / 271
American Primary Care Alliance IPA    APCA1   Institutional Claims 837I
American Primary Care Alliance IPA    APCA1   Remits 835
American Primary Care Alliance IPA    APCA1   Professional Claims 837P
American Public Life (APL)   60801   Professional Claims 837P
American Public Life (APL)   60801   Institutional Claims 837I
American Republic Insurance   00224   Claim Status 276 / 277
American Republic Insurance   10045   Eligibility 270 / 271
American Republic Insurance Company (ARIC)   42011   Professional Claims 837P
American Republic Insurance Company (ARIC)   42011   Institutional Claims 837I
American Specialty Companies    J1028   Professional Claims 837P
American Specialty Health Plan   ASHP1   Professional Claims 837P
American Specialty Health Plan   ASHP1   Remits 835
American Specialty Ins. / MIB   J1029   Professional Claims 837P
American Therapy Association (ATA) - Florida   65062   Professional Claims 837P
American West Health Care Solution   AWHCS   Professional Claims 837P
American West Health Care Solution   AWHCS   Institutional Claims 837I
American Worker Health Plan   37322   Professional Claims 837P
American Worker Health Plan   37322   Institutional Claims 837I
Americas Health Plan   AHP01   Institutional Claims 837I
Americas Health Plan   AHP01   Remits 835
Americas Health Plan   AHP01   Professional Claims 837P
AmeriChoice - New York Medicaid   86048   Dental Claims 837D
AmeriChoice - Pennsylvania Medicaid   86049   Dental Claims 837D
AmeriChoice Community and State   AMER-CCS   Eligibility 270 / 271
AmeriChoice of New Jersey   00091   Eligibility 270 / 271
Americo Financial Life   AMERICO   Eligibility 270 / 271
Americo Financial Life & Annuity Insurance Co Medicare Supplement   26509   Remits 835
Americo IPA   MLAMR   Institutional Claims 837I
Americo IPA   MLAMR   Professional Claims 837P
Amerigroup (GA, NM, DC)   26375   Remits 835
Amerigroup (GA, NM, DC)   26375   Institutional Claims 837I
Amerigroup (GA, NM, DC)   26375   Professional Claims 837P
Amerigroup of Nevada   SCNAN   Dental Claims 837D
Amerigroup of Nevada   SCNGA   Dental Claims 837D
Amerigroup of Nevada    SCNWI   Dental Claims 837D
Amerigroup of Nevada (Unicare)   SCNUN   Dental Claims 837D
AmeriHealth Administrator   54763   Institutional Claims 837I
AmeriHealth Administrator   54763   Remits 835
AmeriHealth Administrator   54763   Professional Claims 837P
AmeriHealth Administrators   11039   Eligibility 270 / 271
AmeriHealth Caritas / VIP Care   AMH-CARITAS-VIP   Eligibility 270 / 271
AmeriHealth Caritas / VIP Care   AMHC1   Professional Claims 837P
AmeriHealth Caritas / VIP Care   AMHC1   Institutional Claims 837I
AmeriHealth Caritas / VIP Care   AMHC1   Remits 835
AmeriHealth Caritas / VIP Care Plus - Michigan   77013   Remits 835
AmeriHealth Caritas / VIP Care Plus - Michigan   77013   Professional Claims 837P
AmeriHealth Caritas / VIP Care Plus - Michigan   77013   Institutional Claims 837I
AmeriHealth Caritas / VIP Care Plus - Michigan   AMH-VIPMI   Eligibility 270 / 271
AmeriHealth Caritas Aligned   AMH-CARITAS-ALIGN   Eligibility 270 / 271
AmeriHealth Caritas Delaware   77799   Institutional Claims 837I
AmeriHealth Caritas Delaware   77799   Professional Claims 837P
AmeriHealth Caritas Delaware   77799   Remits 835
AmeriHealth Caritas Delaware   AMH-CARITAS-DE   Eligibility 270 / 271
AmeriHealth Caritas District of Columbia   77002   Professional Claims 837P
AmeriHealth Caritas District of Columbia   77002   Institutional Claims 837I
AmeriHealth Caritas District of Columbia   77002   Remits 835
AmeriHealth Caritas District of Columbia   AMH-CARITAS-DC   Eligibility 270 / 271
AmeriHealth Caritas Florida   45056   Eligibility 270 / 271
AmeriHealth Caritas Florida   77003   Remits 835
AmeriHealth Caritas Florida   77003   Professional Claims 837P
AmeriHealth Caritas Florida   77003   Institutional Claims 837I
AmeriHealth Caritas Louisiana   27357   Professional Claims 837P
AmeriHealth Caritas Louisiana   27357   Institutional Claims 837I
AmeriHealth Caritas Louisiana   27357   Remits 835
AmeriHealth Caritas Louisiana   AMH-CARITAS-LA   Eligibility 270 / 271
AmeriHealth Caritas New Hampshire   87716   Professional Claims 837P
AmeriHealth Caritas New Hampshire   87716   Institutional Claims 837I
AmeriHealth Caritas New Hampshire   87716   Remits 835
AmeriHealth Caritas New Hampshire   AMH-CARITAS-NH   Eligibility 270 / 271
AmeriHealth Caritas Next Delaware   47073   Professional Claims 837P
AmeriHealth Caritas Next Delaware   47073   Institutional Claims 837I
AmeriHealth Caritas Next Florida   45408   Remits 835
AmeriHealth Caritas Next Florida   45408   Institutional Claims 837I
AmeriHealth Caritas Next Florida   45408   Professional Claims 837P
AmeriHealth Caritas Next Florida   AMH-CARITAS-NEXTFL   Eligibility 270 / 271
AmeriHealth Caritas Next North Carolina   83148   Institutional Claims 837I
AmeriHealth Caritas Next North Carolina   83148   Professional Claims 837P
AmeriHealth Caritas Next North Carolina   AMH-CARITAS-NEXTNC   Eligibility 270 / 271
AmeriHealth Caritas North Carolina   81671   Institutional Claims 837I
AmeriHealth Caritas North Carolina   81671   Remits 835
AmeriHealth Caritas North Carolina   81671   Professional Claims 837P
AmeriHealth Caritas North Carolina   AMH-CARITAS-NC   Eligibility 270 / 271
AmeriHealth Caritas Northeast   AMH-CARITAS-NOEAST   Eligibility 270 / 271
Amerihealth Caritas Northeast    SCNAC   Dental Claims 837D
AmeriHealth Caritas Ohio Medicaid   AH-CARITAS-OHMCD   Eligibility 270 / 271
Amerihealth Caritas Ohio Medicaid   35374   Remits 835
Amerihealth Caritas Ohio Medicaid   35374   Institutional Claims 837I
Amerihealth Caritas Ohio Medicaid   35374   Professional Claims 837P
AmeriHealth Caritas Ohio Medicaid (Radiology Only)   AH-CARITAS-OHMCD-RAD   Eligibility 270 / 271
AmeriHealth Caritas PA CHC   77062   Professional Claims 837P
AmeriHealth Caritas PA CHC   77062   Institutional Claims 837I
AmeriHealth Caritas Pennsylvania   AMH-CARITAS-PA   Eligibility 270 / 271
Amerihealth Caritas Pennsylvania   22248   Professional Claims 837P
Amerihealth Caritas Pennsylvania   22248   Remits 835
Amerihealth Caritas Pennsylvania   22248   Institutional Claims 837I
Amerihealth Caritas Pennsylvania    SCNAC   Dental Claims 837D
AmeriHealth Caritas Pennsylvania Community HealthChoices   AMH-CARITAS-PACHC   Claim Status 276 / 277
AmeriHealth Caritas Pennsylvania Community HealthChoices   AMH-CARITAS-PACHC   Eligibility 270 / 271
Amerihealth Casualty Services   J3969   Professional Claims 837P
AmeriHealth Delaware - HMO/POS   95044   Professional Claims 837P
AmeriHealth Delaware - HMO/POS   95044   Institutional Claims 837I
AmeriHealth Delaware - HMO/POS   95044   Remits 835
AmeriHealth Delaware (Non-HMO)   93688   Institutional Claims 837I
AmeriHealth Delaware (Non-HMO)   93688   Remits 835
AmeriHealth Delaware (Non-HMO)   93688   Professional Claims 837P
AmeriHealth Mercy Health Plan   22248   Remits 835
AmeriHealth Mercy Health Plan   22248   Professional Claims 837P
AmeriHealth Mercy Health Plan   22248   Institutional Claims 837I
AmeriHealth Mercy Health Plan   AHMHP   Eligibility 270 / 271
AmeriHealth New Jersey - HMO/POS   95044   Professional Claims 837P
AmeriHealth New Jersey - HMO/POS   95044   Institutional Claims 837I
AmeriHealth New Jersey - HMO/POS   95044   Remits 835
AmeriHealth New Jersey (Non-HMO)   60061   Institutional Claims 837I
AmeriHealth New Jersey (Non-HMO)   60061   Remits 835
AmeriHealth New Jersey (Non-HMO)   60061   Professional Claims 837P
AmeriHealth New Jersey (Non-HMO)   AMH-NJ   Eligibility 270 / 271
AmeriHealth Pennsylvania - HMO/POS/ERISA   95044   Remits 835
AmeriHealth Pennsylvania - HMO/POS/ERISA   95044   Professional Claims 837P
AmeriHealth Pennsylvania - HMO/POS/ERISA   95044   Institutional Claims 837I
Ameriprise   C1097   Professional Claims 837P
Ameriprise Auto & Home Insurance   12504   Professional Claims 837P
Amerisafe   J1447   Professional Claims 837P
Amerisafe Risk Services    J1447   Professional Claims 837P
Amerisure Insurance   J1206   Professional Claims 837P
Ameritas   AMERITAS   Eligibility 270 / 271
Ameritas Life Insurance Corp.   61301   Dental Claims 837D
Ameritas Life Insurance Corporation   AMLIC   Eligibility 270 / 271
AmFed Companies LLC (Amfed National Insurance)   J3735   Professional Claims 837P
Amfirst Insurance Company   64090   Remits 835
AMG IPA - Ava Medical Group   AMIPA   Professional Claims 837P
AMG IPA - Ava Medical Group   AMIPA   Institutional Claims 837I
AmGuard Insurance Company - Guard DBA   J1453   Professional Claims 837P
​Amica Insurance Company   C1098   Professional Claims 837P
Amica Mutual Insurance Company   12287   Professional Claims 837P
Amida Care   79966   Remits 835
Amida Care   79966   Professional Claims 837P
Amida Care   79966   Institutional Claims 837I
AMPS   21825   Professional Claims 837P
AMPS   21825   Institutional Claims 837I
AMPS - CX   25667   Professional Claims 837P
AMPS - CX   25667   Institutional Claims 837I
AMPS America   66775   Professional Claims 837P
AMPS America   66775   Institutional Claims 837I
Amtrust Insurance Company of Kansas   J1868   Professional Claims 837P
AMVI - Prospect Health Network   PROSP   Institutional Claims 837I
AMVI - Prospect Health Network   PROSP   Remits 835
AMVI - Prospect Health Network   PROSP   Professional Claims 837P
AMVI Medical Group   PROSP   Remits 835
AMVI Medical Group   PROSP   Professional Claims 837P
AMVI Medical Group   PROSP   Institutional Claims 837I
